sector,time,flux,flux_err
14,1683.659454664921,1.000555516767821,0.00029140755005433106
14,1683.6608435890746,0.9999154351097878,0.0002914351083368796
14,1683.6622325132269,0.9999615274825169,0.0002911894948844859
14,1683.6636214371463,0.9998219708423514,0.0002912642275777246
14,1683.665010361299,1.000678140078499,0.00029145550891608937
14,1683.6663992854512,1.000229748631253,0.0002913404188480702
14,1683.6677882093716,1.0002799369309576,0.00029134190240797856
14,1683.6691771335252,0.9995809753429838,0.0002913725106308643
14,1683.6705660576774,1.0002073618499219,0.000291431793531855
14,1683.6719549815969,0.9997180105147809,0.0002913588779137241
14,1683.6733439057496,0.999818681338455,0.0002912829373060888
14,1683.674732829669,1.0006031719010169,0.00029141789437307845
14,1683.6761217538217,0.9999457837944999,0.000291418902911609
14,1683.6775106779753,1.0000480929991036,0.000291442111207109
14,1683.6788996018947,0.9997599551330191,0.00029135769563934464
14,1683.680288526047,1.000018525064537,0.0002913264794899378
14,1683.681677449967,0.9998564401837837,0.00029127501353662654
14,1683.68306637412,1.000235431313007,0.0002913888958749036
14,1683.68445529804,0.999588589678551,0.0002913894793786187
14,1683.685844222193,0.9995798982968956,0.000291300488771591
14,1683.687233146113,1.0002087429941875,0.000291489670389971
14,1683.6886220700324,0.9995473604129781,0.00029125595617492226
14,1683.6900109941846,1.0002221823657613,0.0002914369628984047
14,1683.6913999181054,0.9998333857934915,0.00029141234661785004
14,1683.692788842258,0.9999240213951285,0.0002914162050573545
14,1683.6941777661775,0.9997663393071754,0.0002912768898238162
14,1683.6955666900978,0.9999071504191107,0.0002913663224500951
14,1683.69695561425,0.9998922125559442,0.00029139140567480067
14,1683.6983445381695,1.0003460576681602,0.00029144873861022277
14,1683.69973346209,1.0009118250737166,0.0002915840958625824
14,1683.7011223860102,1.0003035868379226,0.0002913479063837211
14,1683.7025113101624,0.9995978644816099,0.00029144546396909626
14,1683.7039002340823,0.9994723354102435,0.00029137619798894987
14,1683.7052891580017,1.0000557155440484,0.0002914610306945059
14,1683.706678081922,0.9998239985330509,0.0002913678898855866
14,1683.7080670060757,0.9997286771354977,0.00029130199882696026
14,1683.7094559299949,0.9991836185122097,0.0002913078571701044
14,1683.710844853914,0.999707504868705,0.0002914226646447836
14,1683.7122337778344,1.001213809248523,0.00029159732167207666
14,1683.7136227017538,1.000848358762705,0.00029161195496528377
14,1683.7150116256737,0.9996735447106382,0.0002913916900372695
14,1683.7164005495945,1.0001524780157125,0.0002914930726501309
14,1683.7177894737474,1.0002300063620233,0.0002915055559340045
14,1683.7191783976666,0.9999121711679005,0.0002913606153545046
14,1683.720567321586,0.9995286979479073,0.00029132714894135683
14,1683.7219562455064,0.9997483563902739,0.0002914156066595694
14,1683.7233451694262,1.000861858296894,0.0002914743645967963
14,1683.7247340933466,0.999866856339333,0.00029123552455998674
14,1683.7261230172664,0.999271313869456,0.00029132570726834463
14,1683.7275119411859,0.9996310545813698,0.00029135676537877056
14,1683.7289008651053,0.9999571059716589,0.0002912954990847829
14,1683.7302897890252,0.9995571460080952,0.0002913852568153954
14,1683.7316787127127,1.0002054482211584,0.0002914208148970938
14,1683.7330676366325,0.9996388843686316,0.0002913974483401115
14,1683.7344565605529,1.0003596854637624,0.0002913804817334236
14,1683.735845484472,0.9998211788930343,0.00029146478952244776
14,1683.7372344083913,0.9997835076964529,0.00029140889813140535
14,1683.738623332312,1.0001588133411656,0.0002915391056718936
14,1683.7400122562324,0.9998862378309048,0.0002913836648145254
14,1683.7414011801518,1.0002372748626591,0.00029145279770023127
14,1683.7427901038388,0.9996757279882881,0.0002913555314771717
14,1683.7455679516777,0.9995398671877634,0.00029134599800838154
14,1683.7469568755985,1.000482261326336,0.0002914952804998522
14,1683.7483457992864,0.9999714018948312,0.00029144408898987333
14,1683.7497347232058,0.9998634844211025,0.00029143657225567677
14,1683.7511236471253,0.9996556249629888,0.00029137445576557996
14,1683.7525125710451,1.0001701941861092,0.0002915569631545729
14,1683.7539014947317,0.999977797006032,0.0002913547222663889
14,1683.7552904186516,0.999704094508572,0.00029132930557073023
14,1683.7566793425724,0.9996308902942994,0.0002913535136568825
14,1683.758068266259,0.9995826715414492,0.00029129399708102916
14,1683.7594571901784,0.9994226323962212,0.0002913007302251953
14,1683.760846113866,0.9998442229741785,0.0002914225629255928
14,1683.762235037785,0.9998442343880567,0.00029144142102888854
14,1683.7636239617052,0.999492707842533,0.00029138620439620626
14,1683.7650128853932,0.9999747142999577,0.00029142966240202137
14,1683.7664018093126,0.9997070529657217,0.0002914185705949834
14,1683.7677907329992,0.9991575876647577,0.00029139585381708584
14,1683.769179656919,0.9999909274851839,0.0002913657120512148
14,1683.7705685806063,0.9993671198743157,0.0002912522455240152
14,1683.7719575045264,1.000233022971751,0.0002914346531051505
14,1683.7733464282135,0.9994376956837987,0.00029136561142379026
14,1683.774735352133,0.9994419052525625,0.00029138786947610564
14,1683.7761242758195,0.999649685479255,0.00029137197762525144
14,1683.7775131997398,1.000013318150271,0.00029148348545240504
14,1683.7789021234278,0.9999494318824961,0.0002914167687154676
14,1683.7802910471148,0.9994930472523735,0.00029124995217994594
14,1683.7816799710342,0.9991716254129084,0.00029141190990651585
14,1683.7830688947213,0.9999733244364922,0.000291500492810323
14,1683.7844578186407,0.9995104884032607,0.00029143020102743934
14,1683.7858467423273,0.9998186204793161,0.0002915290839230386
14,1683.7872356660152,0.9994148689838807,0.0002914493921308568
14,1683.7886245899354,0.9997729722002033,0.00029140140026559644
14,1683.7900135136217,0.9999545381293264,0.00029147388321109426
14,1683.7914024373092,1.0002885774780377,0.0002915593411498708
14,1683.7927913609958,0.9997547779257931,0.00029145024933602195
14,1683.7941802849152,0.9992546677949755,0.00029137693245237804
14,1683.7955692086032,0.9998698972408192,0.0002912578905906821
14,1683.7969581322902,0.9992914510355924,0.0002912789485749993
14,1683.7983470559768,0.9996711607599437,0.00029140810647695166
14,1683.7997359798967,0.9994259237473428,0.0002913819145009921
14,1683.8011249035833,0.9993600913644319,0.00029142547247651136
14,1683.8025138272708,1.000208485770805,0.000291596255403637
14,1683.8039027509587,0.99994297347918,0.00029141273846855617
14,1683.8052916746453,0.9997321426965432,0.00029148332143915957
14,1683.8066805983317,0.9994906942474958,0.00029137650443218264
14,1683.8080695222518,0.9993927081290853,0.0002913906874001099
14,1683.8094584459388,0.9997344276360917,0.00029144557037149893
14,1683.8108473696263,0.999489907041984,0.0002913984283218033
14,1683.8122362933134,0.9994135272359311,0.00029132158624402645
14,1683.813625217001,0.9996554067492721,0.0002914433692410993
14,1683.8150141406873,1.0000181183699142,0.0002914379521822965
14,1683.8164030643736,0.9995882534802641,0.0002913751600748249
14,1683.8177919880611,0.9997306001498208,0.0002914402680537499
14,1683.8191809117482,1.000025522975173,0.0002914033009446484
14,1683.8205698354357,0.999615011498607,0.0002914148588725494
14,1683.8219587591227,1.000495458222552,0.0002916248170296756
14,1683.8233476828093,1.0002041404178732,0.0002914178746921056
14,1683.824736606496,0.9995932316795574,0.00029147400766967876
14,1683.826125530183,1.0000104203364628,0.00029142239049097924
14,1683.8275144538704,1.000300530460256,0.0002915690236165821
14,1683.8289033775575,1.0000050140113075,0.0002915151564208868
14,1683.830292301245,0.9999475779152743,0.0002914315141518729
14,1683.8316812249316,1.0004897973624307,0.00029151609718810334
14,1683.833070148618,0.9997466894432397,0.0002913094046327706
14,1683.8344590720728,1.0002435456490284,0.00029148401285915054
14,1683.8358479957608,0.9997165019899626,0.00029138414548724535
14,1683.8372369194474,0.9997238850812089,0.00029151070363328475
14,1683.838625843134,0.9995782821667576,0.0002913568610933553
14,1683.8400147668215,1.0003835681081348,0.0002914113190624062
14,1683.8414036905078,0.9996721012363741,0.00029142422692331334
14,1683.8427926139623,1.000437860814787,0.00029148288491208987
14,1683.8441815376502,1.0001667150579927,0.0002914626426731208
14,1683.8455704613368,0.9999537325989769,0.00029148705056146246
14,1683.8469593850234,1.0001710362489755,0.00029140898312108373
14,1683.8483483084776,0.9996938608250631,0.00029141954095081014
14,1683.8497372321642,1.0004520431066937,0.00029154944918587285
14,1683.8511261558513,0.9997232698747526,0.00029142265653545393
14,1683.8525150795392,0.999818102665921,0.00029131943893653063
14,1683.853904002993,0.9996828417913396,0.000291424197091251
14,1683.8552929266796,0.999993739395277,0.0002914076297930776
14,1683.856681850367,0.999535097978233,0.0002914127125714713
14,1683.8580707738213,0.9997991986017841,0.0002913320449931926
14,1683.8594596975086,0.9997643924042101,0.00029149725342688206
14,1683.8608486211958,1.0001079558149977,0.00029143773591933065
14,1683.8622375446496,0.9994836301857539,0.0002914285936159309
14,1683.8636264683362,1.0000344521437519,0.0002912867507004596
14,1683.8650153917904,1.0002055732338657,0.00029156698471539656
14,1683.8664043154783,1.0001033874363177,0.00029144209185240355
14,1683.8677932389328,1.0000140016575176,0.000291480224752155
14,1683.8691821626192,1.0002425694276484,0.0002914588573568773
14,1683.8705710863067,1.0001340347048095,0.00029151724035844396
14,1683.8719600097604,1.0000853018491749,0.0002914663477961027
14,1683.873348933447,0.9998372974983054,0.00029140398015503155
14,1683.8747378569021,0.9998106830772672,0.00029141011286713944
14,1683.8761267805892,1.0002218310638369,0.000291471420881382
14,1683.877515704043,0.9998801300507024,0.000291481853614664
14,1683.87890462773,0.9998851573460298,0.0002914699112147671
14,1683.8802935511837,0.9991792172288461,0.0002913173679769483
14,1683.8816824746375,1.000106361946327,0.00029146427649836523
14,1683.8830713983255,0.9996688136969719,0.0002914791342382988
14,1683.8844603217801,1.0004792219076486,0.0002915052170454467
14,1683.8858492454665,1.0000942050936577,0.00029146562443563127
14,1683.887238168921,0.9997890606883272,0.0002914073316901135
14,1683.8886270923747,0.9997606028114318,0.00029144678956760905
14,1683.8914049395169,1.0003016046376458,0.00029141575458397126
14,1683.8927938632035,1.0001580483512595,0.00029144911241530606
14,1683.8955717101117,1.0000112246195874,0.00029142670244678077
14,1683.901127404162,1.0000068589004987,0.0002912555814499198
14,1683.9025163278486,1.0003827815162356,0.00029146426559471556
14,1683.9039052513024,1.0002425017691832,0.0002915118235234184
14,1683.9052941747566,1.0002782489624342,0.00029147078075576467
14,1683.9066830982113,1.0000304482680664,0.0002913429872769144
14,1683.9080720218983,0.9996699041804666,0.00029138534514747957
14,1683.909460945353,1.0003782200049811,0.0002913298022141582
14,1683.9108498688067,1.0001022589408621,0.00029146931089246567
14,1683.9122387922603,1.000195555321488,0.00029144529321094694
14,1683.9136277157147,1.0004626259931233,0.000291433575623529
14,1683.915016639169,1.000056103648634,0.0002914533833014361
14,1683.9164055628564,1.0003177470748092,0.00029138959024171013
14,1683.9177944863106,0.9997083683733143,0.0002914017978392189
14,1683.9191834097644,0.9998592139772187,0.00029143408061457884
14,1683.9205723332182,0.9996834006089234,0.00029144386318545373
14,1683.9219612566733,1.0001881438752858,0.0002914613208234191
14,1683.9233501801275,0.9997601169018416,0.000291506053714513
14,1683.9247391035813,1.000154062398018,0.0002914237104058106
14,1683.926128027036,1.0004314756443007,0.0002915258188403814
14,1683.9275169504901,1.000373525680205,0.00029154942653056027
14,1683.9302947973983,0.9993548582975191,0.00029130648903085506
14,1683.9316837208532,1.0002555865460376,0.00029148397322946174
14,1683.933072644307,1.0007834727935188,0.0002914753055739001
14,1683.9344615677608,1.0002097286444482,0.00029146346287778173
14,1683.9358504912154,0.9998732476055231,0.00029151032078123695
14,1683.9372394146692,1.0000525606731805,0.0002915256533588458
14,1683.9386283381234,1.0006848961550603,0.00029153426086260103
14,1683.9400172615785,1.0004083196348796,0.0002915599435448263
14,1683.9414061850323,1.000083307308895,0.0002915381007130621
14,1683.942795108486,1.000225448790354,0.0002915769835333855
14,1683.9441840319403,1.0000500443801865,0.000291509115178863
14,1683.945572955394,1.0004739937872997,0.0002914890723359834
14,1683.9469618788487,1.000365457276416,0.0002915378302566868
14,1683.9483508023036,0.9996609459487428,0.0002914276863766019
14,1683.9497397257571,1.0000875578218535,0.0002912698419186822
14,1683.951128648978,1.0004348088494364,0.0002915378523530032
14,1683.9525175724327,1.0005960993583314,0.0002916025104624138
14,1683.953906495887,1.0001468738740749,0.000291463666177434
14,1683.9552954193416,1.0000736655504505,0.0002915636747020879
14,1683.9566843427958,1.000354663050258,0.00029152778160817226
14,1683.95807326625,1.0003829343236093,0.0002914586130962742
14,1683.959462189471,1.0000702094050948,0.00029146162044711813
14,1683.9608511129247,1.0000228060760434,0.0002914266273228319
14,1683.9622400363799,1.0004855658782883,0.0002915130856994312
14,1683.9636289598345,1.0000281477839765,0.00029138414137878157
14,1683.9650178830555,1.0003949576296916,0.00029140964898399715
14,1683.9664068065097,0.999993962504717,0.0002914312815391758
14,1683.9677957299634,1.0006480080958327,0.00029154221524638516
14,1683.9691846534172,1.0006987051519256,0.00029154427255389755
14,1683.9705735766395,1.0001915196698068,0.00029143617840878954
14,1683.9719625000937,0.9999149419094354,0.00029140831029643633
14,1683.9733514235475,0.9999441345513768,0.00029145299314095005
14,1683.974740346769,1.0001932853413762,0.000291428900062971
14,1683.9761292702226,1.000431479216875,0.00029156403413572627
14,1683.9775181936773,1.0005984017485319,0.00029148609031535397
14,1683.9789071168996,1.0004833108043916,0.00029148104747769946
14,1683.9802960403533,1.0010286066003926,0.000291578681061157
14,1683.981684963807,1.0000640957267342,0.00029143853632617557
14,1683.9830738870285,0.9999774722250698,0.0002914286183944623
14,1683.984462810483,1.0004554903251839,0.0002914624760779472
14,1683.9858517337045,1.0000055463912696,0.00029153718434914627
14,1683.9872406571587,1.0002467099327113,0.00029153934158145697
14,1683.9886295806134,0.9998528818524469,0.0002914343722469437
14,1683.9900185038343,0.9997726070685594,0.0002914013539396956
14,1683.991407427288,1.000451741881119,0.0002915270379669895
14,1683.9927963505095,0.9999037993334183,0.00029146436920858966
14,1683.9941852739637,1.0001662624122758,0.00029131464912319853
14,1683.9955741971855,1.0003406601961484,0.00029151535929909997
14,1683.9969631206397,1.0001271608877484,0.0002914427153484544
14,1683.9983520438607,1.0000409466646971,0.0002914597227514935
14,1683.9997409673144,1.0003918847585476,0.0002914804052090122
14,1684.001129890536,1.0000464920694363,0.0002914855374229436
14,1684.0025188139905,1.0003970205931378,0.00029157084588883825
14,1684.0039077372119,1.0001204416730891,0.0002914763765293016
14,1684.0052966604337,1.00005624364748,0.0002915160842759004
14,1684.0066855838875,1.0004240781025695,0.0002915401167742564
14,1684.0080745071084,1.0001236394469433,0.00029146789772048937
14,1684.0094634305635,1.0003275288883267,0.0002914671798050329
14,1684.010852353785,1.0005774991065788,0.00029147938709450107
14,1684.0122412772387,0.9999989373315358,0.0002915104946914517
14,1684.01363020046,1.0002707190880744,0.00029149890158213345
14,1684.015019123682,1.000008475982527,0.00029142968250368373
14,1684.0164080471357,1.0001212278900475,0.0002914345896476087
14,1684.017796970357,0.9998811034421751,0.00029135524536370443
14,1684.0191858935793,0.9998998505208794,0.00029142797864125725
14,1684.020574817033,1.0004403345086321,0.0002914916117730509
14,1684.021963740254,1.000243116292799,0.000291516844251579
14,1684.0233526634754,1.0004148516058369,0.0002913896740888006
14,1684.0247415869292,1.0001526081682655,0.0002915146082880691
14,1684.026130510151,0.9998784860437469,0.00029141811362321234
14,1684.0275194333733,1.0005383707301134,0.0002914819217615789
14,1684.028908356594,0.999842762657464,0.0002913521014676772
14,1684.0302972800475,1.000458409852319,0.00029143665997160894
14,1684.0316862032694,1.0002167489413898,0.00029146844253876455
14,1684.0330751264903,0.9999678174249719,0.00029145572430151463
14,1684.0344640497117,1.0004898694696966,0.00029145373125065785
14,1684.0358529731668,1.0002287520637136,0.00029150736421212957
14,1684.0372418963877,1.0000805838607074,0.0002915094712298887
14,1684.0386308196087,1.0002791484311222,0.0002914531521590887
14,1684.04001974283,1.0006030529611791,0.00029157113631972565
14,1684.041408666052,1.0006461714753827,0.0002915163672602455
14,1684.042797589506,1.0001834244354497,0.0002914431728351021
14,1684.044186512728,1.000006583497918,0.0002914204793460239
14,1684.0455754359493,0.999933066072527,0.000291467537176982
14,1684.0469643591703,1.0001873373013852,0.00029153317036868754
14,1684.0483532823912,1.000100917188918,0.00029148242632232783
14,1684.0497422056135,1.0000663124425002,0.00029147520810369505
14,1684.0511311288349,1.0007387934709822,0.0002915416163146961
14,1684.0552978987312,1.000223937448917,0.00029147741076941664
14,1684.0566868219519,0.9992049417450592,0.0002913440399979828
14,1684.0580757451742,1.0003882043936525,0.0002915220504402764
14,1684.059464668396,1.0002831468845426,0.000291465381180071
14,1684.060853591617,0.9998452825798355,0.0002914395375267612
14,1684.0622425148383,1.0000936145546255,0.00029142309405345325
14,1684.0636314380592,0.9998867692290079,0.000291312373637234
14,1684.0650203612802,1.0003429775063288,0.00029147280878067257
14,1684.0664092845025,1.000229420454386,0.00029141011432884503
14,1684.0677982077239,0.9998741943218985,0.0002912422926670475
14,1684.0691871309448,0.9997363678439495,0.00029126987505485375
14,1684.0705760541666,1.0002764435863503,0.000291452160699447
14,1684.0719649773873,1.0004658944061364,0.000291536194298624
14,1684.073353900609,1.0002069261083202,0.00029139444810761823
14,1684.0747428238312,1.0003299178992828,0.000291385354715662
14,1684.0761317470526,1.0007370758026022,0.00029143846265227287
14,1684.0775206702735,1.0007307336431814,0.000291490145563617
14,1684.0789095934945,0.9998982103276467,0.000291362474586935
14,1684.0802985167163,1.000285399818898,0.0002914396580454285
14,1684.0816874397049,1.0003228857064508,0.00029144018983408136
14,1684.0830763629262,1.0002401513323949,0.0002914422716509308
14,1684.084465286148,1.0007421338668476,0.00029142502803423205
14,1684.085854209369,1.000004229699875,0.000291384833897001
14,1684.08724313259,1.0005360113426296,0.0002915152685603569
14,1684.0886320558113,1.0003576331231707,0.0002914505988620793
14,1684.090020979033,1.0005160560485524,0.0002913465032534452
14,1684.0914099020217,1.0001122902327952,0.00029135756022860413
14,1684.2900258966026,1.0006052606367621,0.00029169129710668833
14,1684.2914148195907,1.0004389602417159,0.0002916909529793536
14,1684.2928037425788,1.0000660086849933,0.00029171855991515173
14,1684.2941926653348,1.000063964057023,0.000291697990002564
14,1684.2955815883226,0.999801813402169,0.0002916777450920452
14,1684.2969705113117,1.0004142948083705,0.00029159152262619255
14,1684.2983594340683,1.0002248509055978,0.0002916664313684036
14,1684.2997483570564,1.0001962835814717,0.00029160550985223916
14,1684.3025262028002,1.000785625262629,0.0002917803283316868
14,1684.3039151255555,1.0003402736290443,0.00029152967437108085
14,1684.305304048544,1.0001439684449929,0.000291699486836898
14,1684.3066929715335,0.9998850943388062,0.0002916705915206677
14,1684.3080818942897,0.9998599061686905,0.0002915877190645246
14,1684.3094708172778,1.0009568615245867,0.0002917673819613788
14,1684.310859740033,0.9997113242580583,0.0002916613335673214
14,1684.3122486630223,0.9998873599948435,0.0002917144414689758
14,1684.3136375857782,0.9999292464032429,0.00029172852282088597
14,1684.3150265087663,0.9993992059530303,0.0002915204452951648
14,1684.316415431522,1.0007175594024509,0.00029193409262093174
14,1684.3178043545101,1.0005716367071524,0.00029180946841212004
14,1684.3191932772654,1.0007079397235004,0.0002918141993791826
14,1684.3205822002549,1.0005296572483446,0.00029181448016151346
14,1684.3219711230108,1.0000162059490547,0.00029181028575668306
14,1684.3233600459987,0.9996975272244485,0.00029175708935641134
14,1684.3247489687549,0.9998815504641677,0.0002917438445642618
14,1684.326137891743,1.0011330348638392,0.00029191818241478413
14,1684.3275268144982,0.999738600099884,0.0002916558024361138
14,1684.3289157374877,0.9997963589626014,0.00029165650818284655
14,1684.3303046602434,1.0000281025684654,0.0002917178414158054
14,1684.3316935829987,1.0001222149302877,0.0002916771704518515
14,1684.3330825059872,1.0002892391035578,0.0002917456289821315
14,1684.3344714287425,0.999959909931165,0.0002917350092451536
14,1684.3358603517306,1.000369324946608,0.0002917273896244472
14,1684.3372492744872,0.9998075379938377,0.0002917507712867052
14,1684.3386381972439,1.0000034401261448,0.00029174460171440116
14,1684.340027120232,0.999795562183552,0.00029180163477929077
14,1684.3414160429872,1.0002792203848476,0.00029173211254135796
14,1684.3428049659758,1.0000185017637142,0.00029185704846027363
14,1684.344193888732,1.0003840878707084,0.0002918374533062079
14,1684.3455828114877,0.9994083821464513,0.0002917580806155497
14,1684.3469717344767,1.00021809584136,0.00029180963844942475
14,1684.3483606572318,1.0003001243783556,0.0002917619920745166
14,1684.3497495799868,0.9995098725715533,0.0002917302213594727
14,1684.3511385029758,1.000184617508764,0.00029175442802097335
14,1684.3525274257315,0.9996503764364297,0.0002917119318273704
14,1684.3539163484877,0.9998388030285928,0.0002918204670969781
14,1684.3553052714763,1.0001870829128472,0.00029185849935178923
14,1684.3566941942315,0.9997624143329261,0.0002917671260307233
14,1684.3580831169868,1.0000015311238073,0.00029183195943376116
14,1684.3594720397425,0.9999994854985835,0.00029186246635753716
14,1684.3608609627315,0.9998947281926023,0.0002918124947874489
14,1684.3622498854872,0.9995604824559018,0.0002917315468526268
14,1684.3636388082434,1.000109372757026,0.0002918736836273091
14,1684.365027731232,0.999791921265518,0.0002918614136731889
14,1684.3664166539872,0.9993122609759196,0.00029169291186171247
14,1684.3678055767425,1.0001291439369988,0.0002918842508207816
14,1684.3691944994991,1.0006435241242255,0.0002920224874748857
14,1684.3705834224877,1.000333752811309,0.0002918543106234288
14,1684.371972345243,1.0002791735063172,0.00029188459251356925
14,1684.3733612679991,1.000233810577876,0.0002919196496157897
14,1684.3747501907542,0.9994057696174301,0.00029187057797848886
14,1684.3761391135101,1.0001241397855676,0.0002918797339200024
14,1684.3775280364996,0.9996513400687779,0.0002918067611883302
14,1684.3789169592549,0.9999144195838796,0.00029190407106032207
14,1684.3803058820101,0.999678583940251,0.00029182289793569364
14,1684.3816948047659,0.9995822233011209,0.00029183645404965667
14,1684.3830837275211,1.0000944532636957,0.00029192421350636015
14,1684.3844726502768,0.9999011154231331,0.00029173806059538287
14,1684.3858615732663,1.0000237982374383,0.0002918318953231936
14,1684.3872504960216,1.0006409931101186,0.0002919575065073452
14,1684.3886394187768,0.9999352222826312,0.00029178155398747006
14,1684.390028341533,1.0002950742946874,0.00029193426641663147
14,1684.391417264288,1.0002261579582294,0.00029193792205688774
14,1684.392806187044,0.9995555116133477,0.0002918599989536228
14,1684.3941951098006,1.0005473030592933,0.00029192973260951447
14,1684.3955840327892,1.0001695340479497,0.00029191201224820513
14,1684.3969729555445,0.9999439383576054,0.0002918185383821301
14,1684.3983618782997,0.9996993977233328,0.00029179796786155473
14,1684.3997508010564,0.9993470248197596,0.0002917894228879232
14,1684.4011397238123,1.0001795772603774,0.00029190080847706963
14,1684.4025286465674,1.0006174618806571,0.0002918706624946077
14,1684.4039175693235,0.9995737542441877,0.00029167613383011847
14,1684.4053064920788,1.000422179648385,0.00029195150209210025
14,1684.406695414834,1.0003466067046731,0.00029190183017213666
14,1684.4080843375907,1.0009923732055257,0.0002919882896298028
14,1684.4094732603464,1.000018607582273,0.0002918858652078812
14,1684.4108621831017,0.9993570740659085,0.00029173673855522925
14,1684.4122511058574,0.9999748840810008,0.00029189282629661737
14,1684.4136400286127,1.0004350931357189,0.0002919491843385995
14,1684.415028951368,0.9999644420586473,0.0002919321138990904
14,1684.4164178741246,1.0005386277909334,0.0002919841217376639
14,1684.4178067968808,0.9994192416415442,0.0002917836925401866
14,1684.4191957196358,1.0006639746484125,0.0002920338848356016
14,1684.4205846423918,0.9992997381077688,0.00029181350463367234
14,1684.4219735651475,1.0005130330099277,0.0002919733426341137
14,1684.4233624879028,1.0002405350561139,0.00029190034445903215
14,1684.424751410659,0.9994830472396901,0.0002917765938155241
14,1684.4261403334156,0.9998868313596077,0.0002918710036820933
14,1684.4275292561706,1.000377659757693,0.00029196183838905396
14,1684.4289181789256,0.9997354796527492,0.000291914166387158
14,1684.4303071016818,0.9998563189016082,0.00029175028871783395
14,1684.4316960244375,0.9994922705227938,0.0002915847109255492
14,1684.4330849471937,1.0005627113089324,0.00029187823051542405
14,1684.4344738699494,1.0000101352587865,0.0002918371337825318
