# TOI-2109b
# Reference: <a refstr=WONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..256W/abstract target=ref>Wong et al. 2021</a>
# Transit duration reference: <a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>
# Period: 0.67247414
# Mid-transit time: 2378.4593699998222
# Transit duration: 1.801
sector,time,phase,flux_raw,flux,flux_err
52,2718.8759736337493,0.07255320950746638,20076.009765625,1.0000662162450962,0.0009342187421256332
52,2718.8773625350364,0.07269951010905644,20088.279296875,1.0006790907651715,0.0009348747589577312
52,2718.8787514363235,0.07275564590560606,20080.443359375,1.0002904302942046,0.0009353984249240378
52,2718.8801403376106,0.0729814341249552,20099.5625,1.0012445153631377,0.0009349929592443915
52,2718.8815292388967,0.07308395700706312,20061.76171875,0.9993631759851348,0.0009357304070705467
52,2718.882918140184,0.0731225485982928,20050.517578125,0.9988047337139552,0.0009363732239772228
52,2718.884307041471,0.07316304889939465,20060.5625,0.9993067934682381,0.0009363784067110079
52,2718.8856959427585,0.07335001258316914,20085.861328125,1.0005687218233341,0.0009380081348804809
52,2718.887084844045,0.07346809714340474,20100.73828125,1.0013114922310287,0.0009383809292653473
52,2718.888473745797,0.0734891036768169,20084.330078125,1.0004958030189435,0.0009384881605271467
52,2718.889862647084,0.07354532837671861,20118.009765625,1.002175230809706,0.0009391068538420705
52,2718.8912515483717,0.07371824480938301,20064.380859375,0.999505394206634,0.0009387582075580162
52,2718.8926404496583,0.07385191251335792,20101.341796875,1.0013482814331005,0.0009407824538852691
52,2718.8940293509445,0.07399505132947522,20073.048828125,0.9999405462457253,0.0009403263475887876
52,2718.8954182522316,0.07408616196306814,20073.98046875,0.9999886350483642,0.0009405061743893281
52,2718.8968071530526,0.0742353920396822,20100.04296875,1.0012886240025272,0.0009415344861454577
52,2718.8981960543383,0.07434848806469435,20101.625,1.0013691146548211,0.000941444472397432
52,2718.899584955625,0.07438009512844351,20083.419921875,1.0004639025078372,0.0009418587998998693
52,2718.900973856912,0.07445375296756113,20078.166015625,1.0002038564088698,0.0009418726383614711
52,2718.9023627581996,0.07461853433668865,20063.259765625,0.9994629723101134,0.00094210805344276
52,2718.9037516594867,0.07476483147604399,20074.458984375,1.0000225470394477,0.0009423812856200236
52,2718.905140560773,0.07482100327774455,20091.662109375,1.0008812127395172,0.0009432355415687712
52,2718.9065294620596,0.07504678803755185,20055.998046875,0.9991062583158384,0.0009430188732264263
52,2718.9079183633467,0.07514927837334538,20103.626953125,1.0014806135571643,0.000944426413153776
52,2718.909307264634,0.07518790666494278,20100.826171875,1.0013427714223084,0.0009446699109004115
52,2718.9106961659204,0.07522837511225412,20117.125,1.002156396576888,0.0009449534114703877
52,2718.9120850667414,0.07541536649506053,20047.990234375,0.9987140502014776,0.0009447335139855606
52,2718.9134739680285,0.07553341920214678,20090.724609375,1.0008445935308465,0.0009449447077081889
52,2718.914862869316,0.07555446243458022,20096.802734375,1.0011490639733014,0.0009461433200414655
52,2718.9162517706022,0.0756106538970542,20069.1171875,0.9997715502140714,0.0009453615862789934
52,2718.917640671889,0.07578360010619392,20069.0703125,0.9997708937986974,0.0009454618967697478
52,2718.919029573176,0.07591723526520087,20082.10546875,1.0004219395194403,0.0009461575878646131
52,2718.920418473997,0.07606037061837817,20093.482421875,1.0009903812682588,0.000946376767242612
52,2718.921807375283,0.07615151795233882,20078.583984375,1.0002498702670422,0.0009467707803241176
52,2718.9231962765703,0.07630071548398494,20059.216796875,0.9992867377877054,0.0009475399260942466
52,2718.9245851778564,0.07641384751690505,20073.556640625,1.0000027825821867,0.0009477575886062227
52,2718.925974078678,0.0764454151112168,20045.7890625,0.9986211641552778,0.0009468912819933978
52,2718.927362979965,0.0765191096485863,20059.0546875,0.9992836957866719,0.0009477551653396964
52,2718.928751881252,0.07668385847351528,20061.845703125,0.9994244142281502,0.000948432719887937
52,2718.9301407825383,0.07683015284296742,20069.216796875,0.9997933000641817,0.0009482888385450606
52,2718.9315296833597,0.07688636065193477,20083.357421875,1.000499427172381,0.0009489500529905194
52,2718.932918584647,0.07711214194944324,20053.037109375,0.9989906273327105,0.0009487231252582755
52,2718.9343074859335,0.0772146004327927,20075.6171875,1.0001171879752242,0.000949349185493541
52,2718.9356963867544,0.07725326473223394,20094.03125,1.0010362115419056,0.0009496259561035665
52,2718.9370852880415,0.07729370132575476,20082.287109375,1.0004528266723964,0.0009499505225385497
52,2718.9384741893286,0.0774807210987064,20068.486328125,0.9997669826200487,0.0009496186930681925
52,2718.93986309015,0.07759874195264328,20065.630859375,0.9996264081018811,0.0009500536738099366
52,2718.941251991437,0.07761982119368997,20088.53515625,1.0007691311756448,0.0009506694793594493
52,2718.9426408927234,0.07767597941809508,20080.04296875,1.00034774776711,0.0009504670670870585
52,2718.944029793544,0.07784895540165838,20092.4140625,1.000965731807119,0.0009509546927847566
52,2718.9454186948306,0.07798255870956773,20075.740234375,1.0001367529039598,0.0009505645195482633
52,2718.946807596117,0.07812569059903562,20062.6640625,0.9994870001886743,0.0009505380845807052
52,2718.948196496938,0.0782168739416095,20087.50390625,1.0007261583599543,0.0009517952875142945
52,2718.9495853982253,0.07836603962010627,20054.05078125,0.9990612567088654,0.0009513595986131387
52,2718.9509742990467,0.07847920696917986,20080.255859375,1.000368432269493,0.0009520253947800162
52,2718.9523632003334,0.0785107357850393,20080.79296875,1.0003968701092611,0.0009524902228653909
52,2718.9537521011544,0.07858446563721581,20045.79296875,0.9986548962507704,0.0009522621551023683
52,2718.9551410024415,0.07874918330139109,20101.53515625,1.0014335799134035,0.0009526283525739482
52,2718.9565299037286,0.07889547351678991,20082.48828125,1.0004863682055867,0.0009524885596278108
52,2718.95791880455,0.07895171802676616,20066.4375,0.9996884154964701,0.0009529812330776549
52,2718.9593077058366,0.07917749585998818,20061.30078125,0.9994341879206642,0.0009539679287291837
52,2718.9606966066576,0.07927992179907496,20058.775390625,0.9993100534966093,0.0009530304244112851
52,2718.9620855079447,0.07931862210642417,20043.8125,0.9985662926113104,0.0009528000747170191
52,2718.963474408766,0.0793590275392554,20091.587890625,1.0009481041705919,0.0009546059657608727
52,2718.964863310053,0.07954607570369872,20077.52734375,1.0002492977142807,0.0009540400922093565
52,2718.966252210874,0.07966406401273177,20084.5859375,1.0006026324682946,0.0009545863662131195
52,2718.967641112161,0.07968517995350502,20078.89453125,1.0003207696044998,0.0009544144568414074
52,2718.969030012982,0.07974130493913595,20058.375,0.9993001745702272,0.0009546792741703009
52,2718.970418914267,0.07991431069846931,20081.7265625,1.0004652200237647,0.0009550890982520493
52,2718.9718078150886,0.08004788146006424,20077.876953125,1.000275113396389,0.0009550568736394102
52,2718.9731967163757,0.08019101058110362,20060.90234375,0.999431120616228,0.0009548924707848999
52,2718.974585617197,0.08028222993088019,20039.84765625,0.9983838557845599,0.0009552123095796531
52,2718.9759745184842,0.08043136306376783,20072.994140625,1.0000368906901569,0.0009559966274431894
52,2718.977363419305,0.08054456711250388,20045.869140625,0.9986871997843578,0.0009558594022875408
52,2718.978752320592,0.0805760564581565,20033.478515625,0.9980715736108628,0.0009561654657712928
52,2718.9801412214133,0.08064982232029272,20061.033203125,0.9994460315054339,0.0009565932568183917
52,2718.9815301222347,0.08081450743751244,20065.869140625,0.9996886379233765,0.0009566755392100829
52,2718.9829190235214,0.08096079488307217,20068.849609375,0.999838804897584,0.0009576855503423633
52,2718.9843079243424,0.08101707540236695,20064.841796875,0.9996408125835257,0.0009576292882532711
52,2718.9856968256295,0.08124284907941978,20072.173828125,1.0000077774438245,0.0009580145133175953
52,2718.987085726451,0.08134524385711171,20099.470703125,1.0013694057346787,0.0009586619147981851
52,2718.9884746272714,0.081383980172433,20073.732421875,1.0000887863291978,0.0009584859218398785
52,2718.9898635285585,0.08142435375205076,20063.548828125,0.9995831104177183,0.0009589438449708614
52,2718.99125242938,0.08161143030740871,20033.15234375,0.9980704076702088,0.0009589173276274642
52,2718.992641330666,0.0817293860714738,20089.732421875,1.0008909609031462,0.0009593951134662123
52,2718.994030231487,0.08175053871325595,20034.2109375,0.9981265000417134,0.0009600029917960079
52,2718.995419132308,0.08180663045953565,20053.228515625,0.9990756544920834,0.0009604828716422297
52,2718.996808033595,0.08197966599598551,20029.34765625,0.9978875574508199,0.0009600444166846351
52,2718.9981969344162,0.08211320421126606,20071.53515625,0.9999910715829018,0.0009605951881248772
52,2718.9995858352377,0.08225632987064775,20041.439453125,0.9984933396334357,0.0009612982894591119
52,2719.0009747365243,0.0823475852283964,20077.05859375,1.000269616187135,0.0009616572053183875
52,2719.002363637345,0.08249668720059446,20086.06640625,1.0007200796102875,0.0009620730436582516
52,2719.0037525381667,0.0826099265640734,20049.81640625,0.9989157238727788,0.0009623185944175845
52,2719.005141439454,0.08264137713262017,20081.244140625,1.0004831867937896,0.0009624940157141109
52,2719.0065303402753,0.08271517900266434,20079.1328125,1.000379676614702,0.0009630321581399374
52,2719.0079192410963,0.08287983226679882,20082.935546875,1.000570816156856,0.0009635212680233405
52,2719.009308142383,0.08302611555759995,20102.59765625,1.0015521025031033,0.0009639830114948475
52,2719.0106970432043,0.0830824327758519,20094.921875,1.0011713608149853,0.0009644735500396874
52,2719.012085944026,0.08330820299195234,20017.306640625,0.997306081034133,0.0009640410804659944
52,2719.0134748448468,0.08341056522409926,20084.0390625,1.0006325168937662,0.0009650698618857397
52,2719.014863746133,0.08344933824042942,20071.6875,1.000018813293387,0.0009651960650458568
52,2719.0162526469544,0.08348967996555141,20092.998046875,1.0010822361337899,0.0009657991229832794
52,2719.017641547775,0.08367678491240102,20097.255859375,1.0012960522443624,0.0009667000036028004
52,2719.117642411554,0.08379470882203442,20028.919921875,0.998012053849103,0.0009846752821026804
52,2719.1190313123752,0.08381589747236572,20042.134765625,0.9986722076545058,0.0009854767023523524
52,2719.120420213197,0.08387195598121769,20024.0078125,0.9977706421136778,0.0009850884053420835
52,2719.1218091140177,0.0840450212934376,20049.556640625,0.9990453853947877,0.0009857463172229786
52,2719.1231980148386,0.08417852765492762,20045.197265625,0.9988298405270996,0.0009852678253983716
52,2719.12458691566,0.0843216498513693,20066.96875,0.9999163687235747,0.0009858187233809546
52,2719.125975816482,0.08441294121830825,20047.98046875,0.9989718800507696,0.0009856608996732673
52,2719.1273647173025,0.08456201064355073,20032.47265625,0.9982008169582139,0.0009860100269864268
52,2719.1287536181235,0.08467528601698938,20055.3984375,0.9993448672861293,0.000987181361177907
52,2719.130142518945,0.08470669711468817,20046.828125,0.9989194930265016,0.000986332869804256
52,2719.131531419767,0.0847805356843948,20047.4609375,0.9989527034216615,0.000986486783707373
52,2719.1329203205883,0.08494515640292015,20071.599609375,1.0001571984755886,0.0009865391930855333
52,2719.134309221409,0.08509143692317693,20058.375,0.999499901894501,0.0009865398996101772
52,2719.1356981222298,0.0851477901500421,20069.4296875,1.000052431698409,0.000986867552314444
52,2719.1370870230508,0.08537355690384371,20063.8984375,0.9997784906958949,0.0009868460194121557
52,2719.1384759238713,0.085475887282136,20081.791015625,1.0006717535880936,0.0009872368772016072
52,2719.1398648246927,0.08551469630772059,20077.626953125,1.0004659395080966,0.0009880243506273168
52,2719.1412537255133,0.08555500617905205,20039.076171875,0.9985466354512302,0.0009869459399326317
52,2719.1426426263347,0.08574213951675216,20075.66015625,1.0003712946185825,0.0009879582879427137
52,2719.144031527156,0.08586003088007119,20064.73828125,0.9998287362476577,0.000986785115193708
52,2719.1454204279776,0.08588125623147548,20031.54296875,0.9981762856604611,0.000987310082698096
52,2719.146809328798,0.08593728150161739,20052.734375,0.9992339364860243,0.000987435297867468
52,2719.1481982296195,0.08611037659024852,20074.26953125,1.0003087200616685,0.0009881070160553801
52,2719.149587130441,0.08624385040548825,20044.771484375,0.9988404984592435,0.000987152342036631
52,2719.1509760312624,0.0863869698333732,20047.685546875,0.9989873854662721,0.000988228855463668
52,2719.152364932084,0.08647829720757894,20109.783203125,1.0020834295039305,0.0009887943187198351
52,2719.1537538329044,0.08662733477903091,20062.544921875,0.999731194711914,0.000988361625815909
52,2719.155142733726,0.0867406454692642,20061.3828125,0.999674965006878,0.000988417936585336
52,2719.1565316345473,0.08677201778780538,20071.130859375,1.0001623979545522,0.000988706062025484
52,2719.1579205353687,0.08684589236548408,20063.87890625,0.9998027059156962,0.0009893092627660553
52,2719.1593094361892,0.08701048053833621,20080.40625,1.0006279602753219,0.0009889723733888384
52,2719.1606983370098,0.08715675759635827,20049.322265625,0.9990806903988267,0.0009891866509620306
52,2719.1620872378307,0.08721314683247786,20037.845703125,0.9985104772536256,0.000989209317473721
52,2719.1634761386517,0.08743891012257005,20055.25,0.999379433326499,0.0009892783663563618
52,2719.1648650394727,0.08754120864707182,20053.05078125,0.9992715217611902,0.0009899632175053965
52,2719.166253940294,0.08758005437437058,20058.296875,0.9995346207747691,0.000989741427109841
52,2719.1676428411156,0.08762033308565363,20056.404296875,0.9994419894894716,0.0009898455492690424
52,2719.1690317419375,0.08780749412110332,20083.55078125,1.0007964222179866,0.0009901829154587026
52,2719.170420642758,0.08792535363197827,20074.623046875,1.000353218725985,0.0009901163352234266
52,2719.171809543579,0.08794661499129053,20074.935546875,1.0003704713937362,0.0009904503763686718
52,2719.1731984444004,0.08800260702329943,20071.556640625,1.0002037743376726,0.0009905320693725538
52,2719.174587345222,0.08817573119459966,20066.2265625,0.9999398459593788,0.0009907271536779888
52,2719.175976245577,0.08830917384844453,20079.87890625,1.0006218499927417,0.0009907293880259116
52,2719.177365146398,0.0884522891209297,20076.2421875,1.0004423051678466,0.0009908623123953523
52,2719.1787540472196,0.08854365319684962,20043.90234375,0.9988324189168217,0.0009904243822737272
52,2719.180142948041,0.0886926582219872,20084.337890625,1.000849093597105,0.0009909049907047974
52,2719.181531848862,0.08880600492012845,20043.267578125,0.9988041424037113,0.000990184197045638
52,2719.182920749683,0.08883733846028143,20056.482421875,0.9994643485457549,0.000991001466424322
52,2719.184309650504,0.08891124835539595,20063.28125,0.9998048303697017,0.0009905210471020428
52,2719.1856985513245,0.08907580536627616,20082.62890625,1.0007706547206408,0.0009913005856405533
52,2719.187087452146,0.08922207896193524,20061.98828125,0.9997437568709837,0.000991132874442953
52,2719.188476352967,0.08927850420801453,20061.322265625,0.999712246670499,0.0009907004524432083
52,2719.189865253788,0.089504264035872,20063.27734375,0.9998113530746723,0.0009912185161842471
52,2719.1912541546094,0.08960653070651914,20036.173828125,0.9984623832967825,0.0009907029251065786
52,2719.192643055431,0.08964541244037942,20045.0078125,0.9989042849537735,0.0009921419207275636
52,2719.194031956252,0.08968565929985955,20098.390625,1.0015661967111618,0.0009917074064350107
52,2719.195420857073,0.08987284872615976,20100.48828125,1.0016724120248521,0.0009919701727726842
52,2719.1968097578942,0.08999067569001501,20078.357421875,1.000571240287124,0.000991586603273392
52,2719.1981986587157,0.09001197375104145,20084.75390625,1.0008916795302085,0.000991402351658752
52,2719.199587559536,0.09006793254434031,20028.634765625,0.9980967481456572,0.0009911757071978786
52,2719.2009764603577,0.09024108649211587,20108.572265625,1.0020819958499474,0.000991907070890987
52,2719.202365361179,0.09037449660035161,20103.3046875,1.0018211763636298,0.000992506792574667
52,2719.2037542620005,0.09051760910094599,20061.146484375,0.9997219581860955,0.0009917104172334887
52,2719.205143162822,0.09060900918682559,20083.52734375,1.000838961219791,0.0009922080563908359
