# HAT-P-34b
# Reference: <a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>
# Transit duration reference: <a refstr=ALBRECHT_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...757...18A/abstract target=ref>Albrecht et al. 2012</a>
# Period: 5.4526576
# Mid-transit time: 923.4523999998346
# Transit duration: 3.492
sector,time,phase,flux_raw,flux,flux_err
14,1698.5002095112536,0.14129446004805882,18288.66796875,0.9985062479296976,0.0010500015477321743
14,1698.501598394429,0.14154917678937728,18295.818359375,0.9988965976993337,0.0010494745800442352
14,1698.502987277604,0.1418038935306325,18392.005859375,1.0041481053433265,0.0010515109074495912
14,1698.504376160778,0.14205861027169792,18342.556640625,1.0014482868404682,0.0010512129336735694
14,1698.5057650439526,0.14231332701285823,18301.4921875,0.9992062514574468,0.0010499508736455992
14,1698.5071539266619,0.142568043668681,18335.9296875,1.0010863949138669,0.001050658327977203
14,1698.5085428098357,0.1428227604097148,18330.4140625,1.000785218321924,0.0010500132707434676
14,1698.5099316930105,0.14307747715090677,18346.982421875,1.001689760520915,0.001051222137292767
14,1698.5113205761859,0.14333219389225685,18328.541015625,1.0006828753874357,0.0010502659233231613
14,1698.5127094588943,0.1435869105479215,18333.048828125,1.0009289481815056,0.0010491033129498232
14,1698.5140983420683,0.1438416272889869,18324.8828125,1.0004830683480057,0.0010509149154047201
14,1698.5154872252429,0.14409634403014723,18289.740234375,0.9985643500487704,0.0010497947923625729
14,1698.5168761084183,0.14435106077146567,18351.013671875,1.001909653747502,0.0010514718516472052
14,1698.5182649911274,0.14460577742725683,18298.97265625,0.9990683321787918,0.0010502086465743648
14,1698.5196538743012,0.14486049416829064,18300.3046875,0.99914101698395,0.0010503333587266962
14,1698.5210427574762,0.14511521090954585,18325.265625,1.0005037681989777,0.0010511000658214456
14,1698.5224316406502,0.14536992765061124,18311.08984375,0.9997297735780576,0.00104924568407864
14,1698.5238205233586,0.1456246443062759,18331.228515625,1.0008292436447752,0.0010507267601775072
14,1698.525209406534,0.14587936104759436,18340.791015625,1.0013512868750325,0.0010508819839676468
14,1698.5265982897092,0.14613407778888118,18311.72265625,0.9997642029726495,0.001050647116471033
14,1698.527987172883,0.146388794529915,18312.59375,0.999811721951878,0.0010507850537732919
14,1698.5293760555915,0.1466435111855796,18323.021484375,1.0003810043141212,0.0010510091110479505
14,1698.5307649387664,0.14689822792683482,18327.294921875,1.0006142808334586,0.0010504438219342018
14,1698.5321538219405,0.14715294466790024,18314.4921875,0.9999152505846275,0.0010505705126047245
14,1698.533542705115,0.14740766140906056,18311.439453125,0.9997485405458816,0.001050428638076948
14,1698.5349315878248,0.14766237806497823,18344.396484375,1.0015478534144495,0.0010511097455678466
14,1698.5363204709995,0.14791709480617019,18338.58203125,1.0012303619459235,0.0010505209219429416
14,1698.5377093541733,0.148171811547204,18325.09375,1.0004939030281612,0.0010504805794338075
14,1698.5390982368817,0.14842652820286859,18361.802734375,1.0024980607730243,0.0010512332278467809
14,1698.5404871200567,0.1486812449441238,18342.380859375,1.001437645873145,0.0010511094728762722
14,1698.5418760032312,0.1489359616852841,18329.908203125,1.0007566370383543,0.0010510848547895173
14,1698.5432648859405,0.1491906783411069,18339.3515625,1.0012721752878668,0.0010499148517976562
14,1698.544653769115,0.1494453950822672,18310.134765625,0.9996769879852818,0.001050132244345127
14,1698.546042652289,0.14970011182333265,18304.283203125,0.9993574706233092,0.0010508233486239268
14,1698.5474315349975,0.1499548284790289,18349.0078125,1.0017992563443803,0.0010512843137128395
14,1698.548820418173,0.15020954522034738,18324.736328125,1.0004740680177342,0.0010508374267765267
14,1698.5502093013483,0.15046426196166582,18308.03125,0.9995619822181451,0.0010511721797877942
14,1698.5515981840567,0.15071897861733047,18330.50390625,1.00078887974588,0.0010513146989300768
14,1698.5529870672306,0.15097369535836427,18305.107421875,0.9994022700973589,0.00105054478422697
14,1698.5543759504053,0.1512284120995562,18305.77734375,0.9994388056929436,0.0010509727383337267
14,1698.5557648331137,0.1514831287552525,18312.904296875,0.9998278751999566,0.0010514408886435345
14,1698.5571537162882,0.15173784549638114,18352.474609375,1.0019882515772744,0.001050012630498584
14,1698.5585425994636,0.15199256223773125,18305.708984375,0.9994349532804084,0.001050530869899009
14,1698.559931482173,0.15224727889355402,18298.91015625,0.9990637182922137,0.001050582062359361
14,1698.561320365347,0.15250199563461947,18347.24609375,1.0017026703489464,0.0010517279252282073
14,1698.5627092485208,0.15275671237565325,18313.498046875,0.9998600916894649,0.0010512567749262588
14,1698.56409813123,0.1530114290314444,18334.10546875,1.0009851527652283,0.0010511082358366029
14,1698.5654870144044,0.15326614577260472,18337.83203125,1.001188571353127,0.0010513745717968307
14,1698.5668758971137,0.15352086242845914,18334.03515625,1.0009812336626214,0.001051345996575959
14,1698.5682647802882,0.15377557916961945,18363.197265625,1.0025733538405397,0.0010522118393833612
14,1698.5696536634632,0.15403029591084302,18322.13671875,1.000331535816114,0.0010507147482973495
14,1698.5710425461714,0.154285012566476,18345.53515625,1.0016089773919958,0.0010515365418355168
14,1698.5724314293452,0.1545397293075098,18289.111328125,0.9985283724002034,0.0010508504564558988
14,1698.573820312055,0.15479444596342748,18367.947265625,1.002832528225969,0.0010519690354583399
14,1698.57520919523,0.1550491627046827,18344.3828125,1.0015459425628215,0.0010515310003330503
14,1698.576598078404,0.15530387944574814,18326.318359375,1.000559639793459,0.001051225008761821
