# KELT-21b
# Reference: <a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>
# Transit duration reference: <a refstr=JOHNSON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..100J/abstract target=ref>Johnson et al. 2018</a>
# Period: 3.61276958
# Mid-transit time: 1881.939650000073
# Transit duration: 4.10544
sector,time,phase,flux_raw,flux,flux_err
41,2421.000194687855,0.03094925516906397,11019.7734375,0.9991716580655473,0.0013527240135085068
41,2421.0015835956224,0.031059826576379294,11037.306640625,1.0007617668733693,0.0013544846914793083
41,2421.002972503389,0.031136355829086214,11021.2255859375,0.999304043034032,0.0013524083299024457
41,2421.004361411156,0.031333698703129846,11005.5927734375,0.997886960668917,0.0013525305658951482
41,2421.005750318923,0.031444264309871066,11026.0712890625,0.999744124948121,0.0013530103576422034
41,2421.00713922669,0.03152079433631885,11028.6943359375,0.9999823180435983,0.0013534654191515638
41,2421.008528134457,0.031718142172605934,11027.876953125,0.999908564130835,0.0013531169961897341
41,2421.009917042225,0.03182870204372088,11013.90234375,0.9986418309272204,0.0013526070458424158
41,2421.0113059499913,0.03190523284328894,11047.4853515625,1.001687196328912,0.0013549145686511646
41,2421.0126948577577,0.032102585641843324,11039.84375,1.000994683585594,0.0013538127267012793
41,2421.014083765526,0.03221313971314798,11009.1005859375,0.9982075257041836,0.001353708842566499
41,2421.0154726732926,0.032289671350139666,11041.6904296875,1.0011628428955588,0.0013546186549987535
41,2421.0168615810594,0.032487029175765986,11018.3330078125,0.9990453571007568,0.0013539296232806654
41,2421.0182504888267,0.032597577446615886,11045.9423828125,1.0015490915282907,0.001355446980394762
41,2421.019639396594,0.03267410985722909,11031.1220703125,1.0002056747671435,0.0013536767170148098
41,2421.021028304361,0.032871472645242074,11051.265625,1.0020324758736034,0.0013553078708024278
41,2421.0224172121275,0.032982015180227,11040.7158203125,1.0010762708994057,0.00135503709812709
41,2421.0238061198947,0.03305854829987194,11057.0009765625,1.002553227427266,0.0013555643655590913
41,2421.025195027662,0.033255916114742025,11039.939453125,1.0010065953986875,0.0013547593751246558
41,2421.0265839354292,0.03336645291410068,11050.6494140625,1.0019780421024898,0.0013556049425928248
41,2421.0279728431965,0.03344298680684202,11010.365234375,0.9983257768502665,0.0013541477005949165
41,2421.029361750963,0.03364035964878403,11026.8369140625,0.9998196468681738,0.001355019728596141
41,2421.0307506584973,0.03375089058364713,11064.111328125,1.0031997333951992,0.0013566010796143785
41,2421.032139566265,0.033827425313812096,11020.24609375,0.9992227648785386,0.0013544502515039011
41,2421.033528474032,0.034024803118260116,11036.755859375,1.0007200901395281,0.0013557966613198386
41,2421.0349173817986,0.034135328317115035,11006.578125,0.9979841855718172,0.0013549934848407599
41,2421.0363062895653,0.03421186382116408,11017.40234375,0.9989659935756585,0.001355088311394452
41,2421.0376951973335,0.034409246651944086,11032.0439453125,1.000293930787728,0.0013552581085900326
41,2421.0390841051008,0.03451976605060681,11010.931640625,0.9983800011325151,0.0013552930107090103
41,2421.040473012867,0.03459630232825351,11029.326171875,1.000048223762329,0.0013562377639994498
41,2421.0418619206343,0.034793690121300826,11015.8818359375,0.9988295609830806,0.0013556245637779832
41,2421.0432508281688,0.03490420378459984,11018.990234375,0.9991117636770565,0.0013554346404930219
41,2421.044639735936,0.034980740770657666,11017.8271484375,0.9990066632247926,0.0013561130629235764
41,2421.046028643703,0.03517813359103947,11018.4208984375,0.9990608583017425,0.0013557679234495058
41,2421.047417551469,0.035288641453883725,11029.4453125,1.0000608216023734,0.0013564311275085748
41,2421.0488064592364,0.035365179277747086,11039.4013671875,1.0009639154060739,0.0013566702758156337
41,2421.050195367004,0.03556257712472344,11021.5078125,0.9993418308993881,0.0013570469140262377
41,2421.0515842745376,0.035673079187375493,11017.9638671875,0.9990208530525571,0.0013566095957082223
41,2421.052973182304,0.03574961778483651,11068.9921875,1.0036480533853822,0.0013587947875045865
41,2421.054362090072,0.035947020593936965,11000.892578125,0.9974736812843613,0.0013554528876974674
41,2421.0557509978403,0.03605751692098662,11028.701171875,0.9999955029995772,0.0013563311480745972
41,2421.0571399056066,0.0361340562919498,11022.5908203125,0.9994418233971221,0.0013567737647349426
41,2421.058528813373,0.03633146406367561,11048.93359375,1.0018307385272585,0.0013578609418820667
41,2421.0599177209083,0.03644195459038985,11050.1640625,1.00194266750137,0.001357567079542166
41,2421.061306628675,0.03651849473447331,11031.2548828125,1.0002284897028095,0.0013575814888792317
41,2421.0626955364414,0.03671590759759827,11006.5185546875,0.9979859499352108,0.001356032660866216
41,2421.0640844442087,0.036826392324382874,11054.201171875,1.0023098006021636,0.0013585067611486072
41,2421.065473351976,0.036902933241443385,11052.7490234375,1.0021784907620768,0.001358470671265919
41,2421.06686225951,0.03710035106683566,11039.947265625,1.0010180849480994,0.0013588292391178952
41,2421.068251167277,0.037210830057994,11010.44140625,0.9983430774285696,0.0013569734339663958
41,2421.0696400750435,0.03728737174853281,11035.205078125,1.0005888180555342,0.0013581514963419156
41,2421.0710289828107,0.03748479453631175,11036.6171875,1.0007172167073906,0.0013585029737619766
41,2421.072417890346,0.037595267727158536,11045.3623046875,1.0015105175385024,0.0013588710540633482
41,2421.073806798113,0.03767181019117566,11052.6650390625,1.0021730344493038,0.0013590122319509796
41,2421.0751957058797,0.03786923807025828,11033.236328125,1.000411743352775,0.001358101131098046
41,2421.076584613647,0.037979705460889,11036.8212890625,1.0007371602020505,0.0013587217102400133
